rssdid,bhcid,date,name
28675,0,20200331,CUMBERLAND FED BK FSB
28705,0,19800930,AMHERST B&TC
28732,1131554,20200331,PEOPLES B&TC
28741,0,19790930,CONTINENTAL B&TC
28862,1249338,19880930,FIRST CITY NB OF RICHMO
28929,0,19821231,CABARRUS B&TC
28956,0,19870331,TEXAS INVESTMENT BK NA
29065,1025701,19970630,BUSINESS & PROFESSIONAL BK
29104,1048764,20140630,UNION CTR NB
29113,0,19820331,WEST WINDSOR ST BK
29159,1061428,20060930,FIRSTIER BK WY
29216,0,20041231,BANK AUSTRIA AG NY BR
29252,1053496,20090930,MIDAMERICAN B&TC NA
29355,0,19851231,FARMERS & MERCHANTS ST BK
29364,1102228,19890630,TEXAS AMERICAN BK RCHRDSN NA
29403,0,19951231,CATSKILL SVG BK
29430,1020283,19850630,PALM ST BK
29476,0,20200331,RIVERBANK
29551,1064867,19911231,AMERICAN BK OF CMRC
29636,1083475,20200331,CITIZENS BK
29654,1119794,19920930,CENTRAL BK N DENVER NA
29672,0,19771231,AMERICAN BK OF CMRC
29757,0,19981231,STATE BK OF LA SALLE
29850,1100813,20090630,FIRST TX BK
29878,0,20200331,MASPETH FS&LA
29944,1491409,20090331,CENTENNIAL BK
29953,1058044,20141231,HOME ST BK
29971,1023538,19960331,FIRST INTRST BK OF WA NA
30025,1072442,20040630,FIRST NB OF ST MARYS
30052,1140967,20200331,AMISTAD BK
30146,1426755,20041231,CITIZENS NB OF NASHVILLE
30155,1052789,20081231,SHERMAN CTY BK
30221,1071968,19900331,FIRST VIRGINIA BK SOUTH
30258,1124770,20110930,RIVERBANK
30360,0,19851231,CENTER NB
30418,0,20150930,COLLEGE SVG BK
30436,2385185,20010930,FIRST AMER BK OF PENSCOLA NA
30454,1034806,19890930,KEY BK OF WY WHEATLAND
30472,1206760,19970930,HEARTLAND SVGS BK
30502,2582827,20200331,NORTHWAY BK
30632,1085282,20001231,FIRST NB OF WEST POINT
30650,1125085,20200331,LAKE CMNTY BK
30669,1120754,19970331,"NORWEST BK TX, ROBSTOWN NA"
30744,1098303,19961231,ROCKVILLE NB
30810,3846375,20200331,DISCOVER BK
30856,1066003,20080630,NBANC
30874,3846601,20160630,FOX CHASE BK
30922,0,19820331,SOUTH BOSTON B&TC
30959,1039502,19771231,PARK IND BK
31134,1137752,20200331,FIRST NB OF WAYNESBORO
31152,0,20040630,STATE BK OF LORETTO
31161,0,19950630,CITIZENS ST BK ROBY TX
31200,1034365,19830630,PENINSULA NATIONAL BANK
31237,1086252,19890930,HANOVER BK OF FLORIDA
31255,1106468,20200331,CENTRAL BK
31303,0,20040331,TRUST CO OF NJ
31358,1068294,19970930,BANK ONE OK CITY
31415,1232554,19990930,REPUBLIC NB OF NY
31460,0,19950930,WORLD TRADE BK NA
31479,0,19940331,COMMUNITY FIRST BK
31536,1131787,19991231,SUNTRUST BK SOUTHEAST GA NA
31554,1246766,19950930,COMMUNITY FIRST NB OF MABEL
31563,1143100,19830331,OREGON ST BK
31648,1068294,19961231,BANK ONE PEORIA
31657,0,20200331,FIRST ST BK
31826,1249271,20200331,POWELL VALLEY NB
31835,3664216,20200331,BANK OF ANGUILLA
31853,1199497,19940630,M&I BK ONALASKA
31956,1094154,19851231,BOATMENS BK OF LOCKWOOD
32104,0,19800930,ANCHOR SVG BK
32131,1077689,19771231,SOUTHEAST BK OF BROWARD
32159,1895007,20071231,CITIZENS NB
32234,1207785,20200331,FIRST NB&TC
32252,1120754,20000630,FIRST NB OF MCCOOK
32300,0,19760630,NEW BOSTON B&TC
32337,1248087,19970331,MERCHANTS B&TC
32355,1199497,19900630,M&I NORTHERN NB
32506,1033667,19830930,ANTHONY WAYNE BANK
32551,0,19810630,SOUTHWESTERN BK
32636,1078501,19860930,BLOUNT NB
32766,5375785,20200331,LAKESIDE BK
32832,0,19941231,PLANT ST BK
32841,1120754,19931231,NORWEST BK SHIPSHEWANA
32850,1105890,19850930,NORTHSHORE BK
32926,0,19981231,ABN AMRO BANK NV
32953,0,19850331,CROSSROADS ST BK
32971,0,20200331,SECURITY FSB
33101,1114726,19910630,BRISTOL BK
33147,1247615,20200331,FARMERS B&TC
33213,1462098,19890930,LYNDON GUARANTY BK OF OH
33259,0,20200331,PREMIER BK
33268,1909445,20200331,ROSCOE ST BK
33352,1108846,19880331,NORTHWEST B&TC
33370,0,20200331,HOME FS&LA
33419,0,19900930,PEOPLES BK
33437,1078604,19830331,BANK OF ARAB
33512,1026016,19960630,BANKAMERICA NAT TC
33521,1071968,19960930,FIRST VA BK-SOUTH HILL
33549,2744111,20100331,BLACK EARTH ST BK
33558,1067699,19971231,TRI ST BK
33576,0,19780630,KAMAS ST BK
33642,1199778,19900930,NBD BATTLE CREEK NA
33651,1119794,19981231,MELROSE ST BK
33727,3035647,20110331,MARYLAND B&TC NA
33745,1202212,19881231,UNIVERSITY NB OF PEORIA
33754,4211345,20130630,FARMERS ST BK
33772,1120754,20070630,PLACER SIERRA BK
33839,2128896,20200331,PEOPLES ST BK OF COLFAX
33857,3316186,20200331,FRONTIER BK
33905,1248902,19920630,PROVIDENT INST FOR SVG
33932,1080894,19890630,FIRST UNITED BK
33950,1140088,19900630,PARK FALLS ST BK
34014,0,20200331,STANDARD CHARTERED BK NY BR
34032,0,20020930,MISSISSIPPI SOUTHERN BK
34050,1120754,19931231,NORWEST BK LAKEWOOD NA
34117,0,19790930,FARMERS & MERCHANTS BK
34153,2173720,20150331,AMERICAN BK
34247,1208661,19960630,AMCORE BK NA PERU
34256,1120754,19961231,NORWEST BK TX BIG SPRING NA
34359,1059872,20140331,BANK OF MARQUETTE
34425,2560665,20200331,VIRGINIA COMMONWEALTH BK
34434,1084016,20200331,MAGNOLIA ST BK
34452,1122543,20190331,FIRST NB OF PARK FALLS
34537,1085013,20200331,SEACOAST NB
34555,1133062,20200331,MACON-ATLANTA ST BK
34603,0,19760331,"BK OF WAYNE, NA"
34706,0,19761231,BRISTOL SVG BK
34733,0,19851231,UNION COUNTY BK
34742,2628994,20200331,FIRST WESTERN BK
34751,1049341,19930930,COMMERCE BK
34836,1085853,20160630,WOODBURY BKG CO
34854,1119691,19860331,FIDELITY BK NORTHEAST
34863,2262222,20090630,FIRST BK ROXTON TX
34957,0,19871231,PORT CITY BK
35057,2352253,20200331,ALLIANT BK
35217,1238565,19771231,TORONTO-DOMINION BK TC
35226,0,19931231,FIRESTONE BK
35244,1491409,20081231,COMMUNITY BK
35301,1111435,20200331,STATE STREET B&TC
35338,1364008,19960331,SOUTHERN HERITAGE SVG BK
35356,1120754,19871231,NORWEST BK CAMDEN
35365,1104866,19881231,FIRST BK OF ROWLETT
35431,1086494,19970630,FIRST CMRC BK OF POLK CTY
35459,1073757,19960630,CHARTER NB-HOUSTON
35534,0,19870930,FARMERS & MERCHANTS BK
35543,0,19860331,BANK OF IRELAND
35570,2477754,20200331,INVESTORS BK
35646,1839252,20200331,BONDUEL ST BK
35655,0,19981231,AVCO BK IND BK
35824,1074156,19991231,CARROLL CTY B&TC
35842,2301907,20151231,PREMIER BK OF JACKSONVILLE
35851,2893747,20021231,FIRST ST BK
35879,5085990,20200331,EAST WI SVGS BK
35936,3735152,20080930,STATE BK COLUSA
36018,0,19970930,JCPENNEY NB
36054,1058594,20130331,COPPERMARK BK
36063,0,19990630,BANK OF CMRC
36111,0,20001231,ARAB AMER BK
36120,1072237,19790930,UNITED VA BK OF SPOTSYLVANIA
36157,1052408,19960331,SOUTHWEST ST BK
36166,0,19910930,FOUNDERS NB
36175,1025448,19780630,COMMERCIAL SECURITY BK
36214,1069125,19970930,NATIONAL CITY BK ASHLAND
36250,1120754,19871231,NORWEST BK CALHOUN-ISLES NA
36344,1839823,20110930,FREESTAR BK NA
36353,0,19880930,FIRST NB IN BOGTA
36447,2724645,19991231,MERCANTILE BK OF AR NA
36456,1472118,20200331,COMMUNITY FIRST BK
36531,0,19870930,MERCHANTS BK
36568,0,19850930,FIRST CITY BK
36652,1119338,19891231,FIRST ST BK OF MRNVLLE
36803,1110997,19860331,NORTH COUNTRY BK
36812,1239348,19961231,UNION CHELSEA NB
36830,2836801,20030630,FSGBANK NA
36858,2942702,20120331,PREMIER BK
36933,1493672,20200331,FIRST ST BK
36951,1119794,19840331,FIRST PRODUCE ST BK
37051,5280133,20200331,OAKWOOD BK
37060,1031841,19920630,BURBANK NB
37118,1140743,19910930,UNITED PENN BK
37154,1049341,19850331,COMMERCE BK OF RICHMOND HGHTS
37163,0,19921231,AKTIVBANKEN LONG BEACH AG
37341,1209592,20200331,BANK OF ONTARIO
37350,0,20090630,STATE BK OF LEBO
37378,2166124,20130331,CENTRAL VALLEY BK
37408,0,19910331,FIRST MUTUAL BK FOR SVG
37426,1940699,19950630,SUMMERVILLE NB
37435,1082777,20200331,UNITED BK
37462,1108921,19880331,CENTRAL NB - WEST
37510,0,19810930,MORRISVILLE BK
37631,0,19861231,FIRST ST BK OF ATMORE
37640,1098620,20200331,GERMAN AMER BK
37659,0,20200331,FARMERS ST BK
37743,2504762,20160331,CALUMET CTY BK
37837,1241716,19830630,NBD - GWINNETT BK
37855,1119794,19930331,MARQUETTE BK MINNEAPOLIS NA
37949,1138526,20200331,BANK OF RANTOUL
38058,1100550,19870331,TEXAS COMMERCE BK-SOUTHEAST
38151,1065220,19940630,FIRST NB OF ALEX
38227,1238873,19820630,NORTHERN VIRGINIA BK
38245,0,19850331,INDEPENDENCE BK BROOKFIELD
38272,1024058,19810331,FIRST SECURITY BK OF MURRAY NA
38339,0,19830930,BUENA VISTA LOAN & SVG BK
38432,1136607,19930930,NATIONAL BK OF LEE COUNTY
38441,1208595,20030930,FIRST RIDGE FARM ST BK
38450,1103663,19860930,PANHANDLE B&TC
38478,1208595,20050630,FIRST COMMUNITY BK NA
38526,1246850,20080630,IRON & GLASS BK
38535,1207543,20120630,FIRST UNITED BK
38553,1060225,19860930,BANK OF GERING
38601,0,19870930,UNION WARREN SVG BK
38665,1246010,19940630,WESTERN FAMILY NB
38740,1207954,20200331,OWEN CTY ST BK
38768,0,20000630,BANCO DO BRASIL SA LA AGY
38955,1051214,19901231,FIRST NB OF LEBANON
39055,1052967,19991231,BANK OF MONROE
39251,0,19800630,BANK OF MIDDLETOWN
39260,0,19840331,BANCO DE LA PROV BNS ARS LA AG
39309,1035166,19860930,FIRST JERSEY NAT BK/CENTRAL
39327,2391300,20200331,CALVIN B TAYLOR BKG CO BERLIN
39420,1071669,20150630,LORAIN NB
39448,1199509,19900630,VALLEY BK OF OREGON
39475,4091800,20150930,AMERICANWEST BK
39532,0,19991231,CANADIAN IMPERIAL BK OF CMRC
39569,1023538,19880930,FIRST INTRST BK NORTH SAN ANTN
39635,0,19800331,FIDELITY NB
39671,0,19990930,ALPINE SB
39747,1099467,19980930,CITIZENS BK OF SOUTHERN IN
39756,1066003,20200331,NBC OKLAHOMA
39765,1029080,19850930,CALIFORNIA HERITAGE BK
39840,1203974,19900630,TRI CITY NB
39916,1068025,19840630,FARMERS NB&TC
39934,1086243,20070630,FIRST NB OF GA
39952,1119794,19870930,FIRST SOUTHDALE NB
40015,0,19980930,YASUDA TR & BKG CO NY BR
40033,2782609,20200331,RICHTON B&TC
40042,1199497,20001231,M&I NORTHERN BK
40051,1068025,20021231,UNION B&TC
40145,1201934,20001231,CHEMICAL BK BAY AREA
40154,1119794,19870930,FIRST EDINA NB
40163,1025701,19890331,VALLEY NB OF OR
40239,1076776,19810930,BARNETT BK OF BREVARD COUNTY N
40248,1199974,19910630,FIRST AMERICAN BK
40257,1106169,19870630,FIRST ST BK
40305,1114605,20071231,CHITTENDEN TC
40332,1206425,19980930,HIGHT ST BK
40350,1054671,20161231,MURRAY ST BK
40453,1120754,19980930,MIDAMERICA BK NORTH
40499,4973353,20200331,HARBORONE BK
40556,1049341,19880630,COMMERCE BK OF MOBERLY NA
40565,0,19970930,BANCO NACIONAL MEXICO LA AGY
40707,1114502,20140630,CONNECTICUT RIVER BK NA
40837,0,19950331,STANDARD CHARTERED BK
40855,1127687,20200331,ESB BK
40930,0,19841231,FLORIDA COAST BK
40949,0,19830630,FIRST NB OF MISHAWAKA
41049,1069125,19980930,VALLEY AMER B&TC
41067,0,19960331,BANK OF YOKOHAMA LA AGY
41076,1073757,19971231,SUN WORLD NA
41218,0,20200331,NATIONAL AUSTRALIA BK NY BR
41245,5371853,20191231,FARMERS & MRCH BK ORFORDVILLE
41254,1053441,19900331,"BANK IV LENEXA, NA"
41339,0,20090630,COMMERZBANK AKTIENGESE ATL AGY
41423,0,19840630,CITIZENS NB OF CONCORD
41432,1078716,19770331,FIRST NB ON THE BEACH
41517,0,19911231,SUSSEX TC
41553,0,20200331,FIRST ST BK
41601,0,19880630,TAUNTON SVG BK
41629,1076422,20200331,PIONEER BK
41647,1206715,20100930,FIRST BKG CTR
41656,1068025,19950630,OMNIBANK SOUTHEAST
41713,1070082,19811231,AMERITRUST CO OF NE OHIO NA
41759,1126738,20131231,FARMERS ST BK OF ELKTON
41825,5292707,20200331,MIDDLETOWN VALLEY BK
41843,1202856,19871231,ROCK CITY BK
41852,0,19870630,BANK OF BRAZORIA
41870,1074790,19940630,CITIZENS SVG BK SSB
41937,1427529,20190930,FARMERS ST BK OF DANFORTH
41955,1058688,20200331,BANK OF NEWMAN GROVE
42037,1138870,20200331,PEOPLES EXCH BK
42055,2188827,20150630,ANADARKO B&TC
42121,0,19811231,AQUIA BK &TR CO
42130,0,19821231,SOUTH CENTRAL BK
42158,1120754,19931231,NORWEST BK CHERRY CREEK NA
42309,0,19970930,GREATER NY SVG BK
42354,1103207,20200331,COMMERCIAL NB
42372,0,20200331,FIRST FSB OF LINCOLNTON
42420,1071306,20200331,FIRST COMMONWEALTH BK
42439,1098303,19930331,CITY NB DANVILLE
42448,1119383,20200331,FIRST NB
42457,1053142,20200331,COMMERCIAL BK OF NELSON
42541,1069125,20060630,NATIONAL CITY BK MW
42617,0,19850331,WYOMING NB OF WILKES-BARRE
42653,1049828,19941231,UNITED MISSOURI BK OF MONETT
42662,0,20000331,PARIBAS LA AGY
42671,0,20141231,SOUTHWEST SCTY FSB
42701,1481240,19970630,BANKERS SVG
42738,1230194,19820930,EXCHANGE BK OF COLLIER COUNTY
42756,0,19771231,U S FIDUCIARY CORP
42804,0,19901231,CITY B&TC
42822,0,19950930,WESTERN RESERVE BK OF OH
42831,1094640,19840331,FIRST TN BK MOSHEIM TN
42859,1049341,19950630,COMMERCE BK NA
42952,1120754,19880331,NORWEST BK ELY NA
42961,1139484,19890930,FIDELITY BK NA
43025,0,19900930,PEOPLES BK CENTRAL VA
43052,1128497,20200331,SECURITY ST BK
43137,0,19830930,SUN CITY CENTER BK
43155,1054514,20090331,FIRST NB
43164,0,20020331,BNP PARIBAS LA BR
43173,2694814,20090930,UNITED CMRL BK
43324,1071454,20061231,EXCHANGE BK
43351,5301140,20200331,PEOPLES ST BK
43379,1068025,19970331,KEYBANK NA
43454,1122703,20140630,AMERICAN ST BK OF ERSKINE
43463,0,19890331,FIRST AMER BK
43511,1141106,20110331,UNION NAT CMNTY BK
43557,1039502,20000630,CHASE BK OF TEXAS NA
43641,2557393,20080331,FARMERS ST BK
43650,1065613,19990630,CUSTER CTY ST BK
43669,0,20020630,FIRST NB
43744,3613504,20150930,CAMBRIDGE ST BK
43753,1049154,19910930,COLORADO NB SOUTH
43856,0,20200331,MINERS NB OF EVELETH
43865,0,19860930,MOUNT HOOD SECURITY BK
43922,0,19970630,FARMERS BK
43931,0,19891231,IMPERIAL BK
43940,1068294,19961231,BANK ONE ROCKFORD NA
43959,1131899,20200331,BRIDGE CITY ST BK
44031,1020283,19770630,LANDMARK BK OF POMPNO BEACH NA
44040,0,20200331,FIRST NB OF MONTEREY
44059,1100550,19870331,TEXAS COMMERCE MEDICAL BK
44134,1078846,20100331,FIRST CMRL BK
44228,0,19770930,PLANTERS B&TC
44237,0,19971231,SMITH CTY BK
44246,1207310,19860331,CAMBRIA ST BK
44358,1128358,20000630,FIDELITY ST BK OF FAIRFAX
44424,1132672,19950930,MYERSVILLE BK
44433,0,20200331,INTERCREDIT BK NA
44442,1206920,19900331,FIRST CMNTY NB
44451,0,20061231,TEXAS PREMIER BK NA
44602,3587146,20080630,MELLON TR OF NEW ENGLAND NA
44639,1083381,19950630,LAKESIDE NB OF LAKE CHARLES
44732,0,19870331,CARNEY BK OF BROWARD COUNTY
44741,1207208,20200331,CITIZENS BK
44750,1118621,20200331,CITIZENS BK OF NEWBURG
44769,0,20200331,WOORI BK LA BR
44929,1137891,20200331,FIRST NB
44938,1083886,19880630,FIRST SOUTHERN BK
44947,1199497,19950630,M&I BK OF OSHKOSH
45010,0,19800331,BANCO DE PONCE-164 E 116TH ST
45038,1137453,20200331,STATE BK DAVIS
45047,1099805,20200331,FIRST NB AT PARIS
45056,4045027,20200331,PLATTE VALLEY BK
45122,1136157,19971231,JEFFERSON NB
45131,0,19940331,NATIONAL BK OF CMRC OF LAKE
45225,0,19850630,FARMERS BK OF SUNBURY
45234,1078239,19830630,FLORIDA NB OF MARTIN COUNTY
45252,1057690,19890331,FIRST ST BK
45261,0,19850630,CANADIAN CMRL BK SANTA ANA AG
45270,0,20040630,LIBERTY BK SSB
45430,0,20200331,JOHNSON CTY BK
45458,4399337,20200331,VINTAGE BK KS
45524,0,19791231,BANK OF TRENTON
45551,1203714,20200331,BANK MIDWEST
45560,1109290,20200331,JEFFERSON BK
45609,0,20010331,COHOES SVG BK
45627,1076132,20080331,FIRST CHARTER BK
45654,1249338,19880630,FIRST CITY BK - FONDREN SOUTH
45702,0,19790930,LIVINGSTON STATE BANK
45766,1130986,19920331,CITIZENS WESTERN BK
45775,0,20200331,IRON WKRS SVG BK
45841,0,19810331,FARMERS ST BK
45935,0,19771231,DEKALB EXCHANGE BK
46053,1126158,20200331,STATE BK OF FARIBAULT
46062,1100886,19870331,INTERFIRST BK SAN ANTONIO NA
46101,0,19821231,COLLEGE POINT SAVINGS BANK
46138,1080746,19920930,SAFRABANK II NA
46156,1100550,19870331,TEXAS COMMERCE BK-CHMS PK NA
46204,0,19820630,JERSEY SHORE BANK
46259,1050011,19980930,EXCHANGE NB&TC
46343,1199509,19871231,VALLEY BK CHILTON
46352,1120754,19931231,NORWEST BK MONACO NA
46521,0,19760930,FIRST NB OF MOUNT SAVAGE
46549,1138610,19981231,AMERICAN BK ROCK ISLAND
46558,1240979,19831231,BROWNFIELD ST B&TC
46606,0,19820930,CONNECTICUT NB
46615,0,19800331,BANCO DE PONCE-15 GRAHAM AVE
46642,1073757,19970630,BOATMENS NB OF PINE BLUFF
46651,1120754,19850930,NORWEST BK NORFOLK NA
46754,1199497,19940930,VALLEY FIRST NB
46811,1117781,19980930,NORTHERN CENTRAL BK
46857,1093586,19890331,BOATMENS BK OF O'FALLON
46866,0,19921231,DG BK DTSCHE GNSSNSCHFTS LA BR
46905,1250277,20020630,VISTA BK NA
46941,1098554,20200331,FARMERS B&TC
46950,0,19880930,BANK OF BENTON
47014,1116953,19911231,PEOPLES FIRST NB&TC
47050,1103177,19940930,BROWNFIELD ST BK
47117,0,19800331,BANCO DE PONCE-1010 SOUTHERN
47135,1241707,19810930,FIRST PACIFIC BK OF CHICAGO
47153,1063637,20141231,NORTH LOUP VALLEY BK
47171,0,19880930,SUMITOMO BK SEATTLE BR
47247,3726196,20200331,DART BK
47256,0,20200331,COMMUNITY FNCL BK
47359,1022250,19870331,ORAN ST BK
47368,0,19951231,DAIWA BK LA SO FLOWER ST AGY
47377,2352990,20040331,SOUTHERN FNCL BK
47425,1074156,20011231,F&M BK MD
47434,1131787,19860930,SUN BK CITRUS COUNTY NA
47452,1982176,20200331,FIRST NB
47500,0,20200331,CLAREMONT SVG BK
47546,1199497,19940930,M&I WESTERN ST BK
47603,0,19800930,CITY B&TC
47658,1126037,20031231,FIRST ST BK OF FLOODWOOD
47667,1101753,19880331,FIRST REPUBLICBANK NRN HILLS
47742,1199778,19921231,SUMMIT BK OF MUNCIE
47751,1108341,19880930,FIRST CONTINENTAL NB
47845,1098620,19961231,UNION BK
47920,1131787,19991231,CRESTAR BK
47948,1208661,19990930,AMCORE BK CLINTON
48057,1980592,20200331,PRAIRIE BK OF KS
48150,0,20200331,FRANKLIN ST BK
48169,1101753,19880331,INTERFIRST BK ALAMO HEIGHTS NA
48208,2648675,20020930,CORTLAND SVG BK
48253,1138900,19901231,UNITED CITIZENS BK NA
48374,2568102,20200331,FIRST FINANCIAL BK
48440,1202865,20200331,CLEVELAND ST BK
48507,0,19960630,JEWETT CITY TC
48516,0,19870630,SECURITY BK
48534,1245581,19981231,COMMERCIAL ST BK
48552,1900732,20071231,FIRST CMNTY BK
48637,1078202,19761231,CITY NB OF SOUTH DADE
48646,1208492,19950630,ROSEVILLE ST BK
48655,1106655,19971231,TEXAS B&TC
48673,0,20040930,OKAW B&LA SB
48730,1204627,20101231,FIRST CMRL BK
48851,1126121,19950930,FIRST ST BK OF PRAIRIE FARM
48936,1078163,19930930,JEFFERSON NB AT SUNNY I
48954,1094369,19971231,UNION PLANTERS BK OF SW MO
49054,2452630,20200331,COMMERCE BK
49148,1208652,20200331,RUSHVILLE ST BK
49157,1039502,19900331,TEXAS CMRC BK-RIO GRAND VLLY
49241,2267665,20200331,RELYANCE BK NA
49250,1120754,20000630,WESTERN NE NB
49344,1249132,20161231,MASON ST BK
49362,1120754,20031231,WELLS FARGO BK ARIZONA NA
49438,1231454,19781231,FLGSHP AM BK OF TALLAHASSEE
49465,0,20040331,KOREA EXCH BK LA AGY
49531,1081163,19890930,CREDITBANK
49540,1247987,20050630,FIRST B&TC
49607,1111659,19821231,BANKEAST NA
49643,1203536,20151231,PALMYRA ST BK
49652,1055351,20200331,FIRST BK
49737,1068294,19980930,RAPIDES B&TC IN ALEXANDRIA
49755,1127520,19871231,CITIZENS ST BK
49764,0,19840930,SAN ANTONIO B&TC
49821,1472220,20160930,HIGH POINT B&TC
49830,1078716,19860331,FIRST BKR NA
49858,0,20200331,BANK OF SOUTH TX
49951,0,20200331,FIRST SECURITY BK
50005,1140510,19990331,FIRST NB OF CORTLAND
50050,0,19871231,CITY-FAIR NA
50144,0,20200331,STATE BK OF MEDORA
50153,0,19861231,FIRST ST BK
50247,1139185,19931231,MID-WI BK COLBY
50265,1042351,19930630,CITIBANK AZ
50331,1079638,19910930,BANK SOUTH DOUGLAS
50359,1863770,19950630,FIRST ST BK OF GRACEVILLE
50461,0,20200331,CALIFORNIA PACIFIC BK
50519,0,19800331,BANCO DE PONCE-BROWNSVILLE BRK
50546,2463391,20160930,LITTLE RIVER BK
50555,1061259,19870930,FIRST ST BK
50733,1020283,19770630,LNDMRK BK OF SUNRISE NA
50760,0,19980930,KOREA FIRST BK LA AGY
50836,1085004,19991231,SKYLAKE ST BK
50854,1022625,20160930,WILBURTON ST BK
50872,1924804,20200331,WINFIRST BK
50957,1247428,20170331,ALTERRA BK
51057,0,19900331,NORTH PLATTE TC
51075,0,19850630,SUBURBAN ST BK
51235,1085509,19941231,CAPITAL CITY FIRST NB TLLHSEE
51253,5009389,20200331,APEX BK
51262,0,19960930,MITSUI TR & BKG LA AGY
51271,1021936,19960331,FIRST AMER SVG BK SSB
51310,0,19951231,CITIZENS NB OF ASHLAND
51347,1249712,20041231,GREEN RIVER BK
51356,1066964,20200331,LATIMER ST BK
51404,1110876,19840630,INDIAN HEAD NB CLAREMONT
51431,1094640,19840630,FIRST TN BK NA MURFREESBORO
51459,1057289,20200331,CENTERA BK
51552,1124305,19870630,STATE BK OF GREENWALD
51619,1137994,19880630,NANTICOKE NB
51637,0,19760331,SCTY ST BK OF POMPANO BEACH
51730,1129663,20141231,CITY BK OF HARTFORD
51842,2653071,20200331,FARMERS & MRCH UNION BK
51851,1061923,19950930,FIRST NB OF DENVER
51918,1068025,19851231,CENTRAN BK OF AKRON
51954,1123120,19880930,CITIZENS ST BK OF GREEN ISLE
51972,0,20050331,CHART BK A COOP BK
52139,1231892,19770930,FL COAST BK OF OCEANSIDE
52157,0,19970630,CITIZENS ST BK
52223,1398816,19930331,EQUIBANK
52241,0,19871231,FIRST INDIANA BK NA
52353,1049734,19920331,AFFILIATED NB UNIV HILLS
52401,1140976,19910630,SUFFIELD BK
52410,1071856,20130930,BARTLETT FARMERS BK
52456,0,20070930,HARDWICK ST BK
52531,1131787,19991231,SUNTRUST BK EAST CENTRAL FL
52540,0,19900630,MADISON CTY B&TC
52643,1240689,19830630,COMRCL NB OF LITTLE ROCK
52719,0,20200331,DEPOSITORY TC
52755,1199497,20010331,M&I MERCHANTS BK
52764,0,20010930,CHARTER PACIFIC BK
52858,1094369,19971231,UNION PLANTERS BK
52867,0,19840331,MULTIBANCO COMERMEX LA AG
52915,0,19870930,FIRST NB OF AVOCA
52951,4414838,20200331,SECURITY ST BK OF OK
53015,0,20110630,HERNDON NB
53024,0,19970630,HOME BK
53033,1981384,20170630,SABADELL UNITED BK NA
53051,0,20200331,BUCKHOLTS ST BK
53079,2291914,19970630,JEFFERSON BK
53118,0,19800331,BANCO DE PONCE-WASHINGTON HGTS
53154,1120754,19850930,NORWEST BK OMAHA WEST
53211,0,19900331,DEN DANSKE PROVINSBANKEN NY BR
53239,1131808,20121231,GUARANTY BK
53314,0,19990630,FIRST NB OF SPANGLER
53323,0,19760930,CITIZENS BK
53369,0,19910331,SAITAMA BK LA BR
53453,1056330,20140630,FIRST NB IN WEWOKA
53529,1130481,19861231,HERITAGE NB & TR
53547,1204805,19880630,FARMERS ST BK
53556,0,19870630,TIMKEN ST BK
53622,0,19821231,BANK OF LANCASTER
53668,1027581,19881231,ALASKA ST BK
53752,0,20190930,FIRST ST BK
53873,0,20120331,ST EDMONDS FSB
53958,1120754,19920331,UNITED BK OF SKYLINE NA
53967,0,19930331,AMERICAN CMRC NB
54049,2628453,20181231,UNITED CMNTY BK
54058,1841004,20200331,BANK OF TESCOTT
54124,1076431,20030331,CAROLINA CMNTY BK NA
54209,0,19811231,"GREENSBURGH SAVINGS BANK, THE"
54218,1069778,19930630,CCNB BK NA
54245,1139680,19910331,PARKER BKG CO
54254,1417016,19891231,SECURITY ST BK
54339,1079441,19941231,SOUTHTRUST BK MORGAN CTY
54357,3059719,20101231,FIRST ST BK
54375,2356073,20160630,YOUR CMNTY BK
54432,0,19830630,FIRST NB OF LAUREL
54441,1134694,20190331,AMERICAN B&T WI
54469,0,19991231,EAST CTY BK
54478,1031627,20001231,UNITED SCTY BK
54544,1199648,19940930,FIRST OF AMER BK-MID MI NA
54601,1048951,19940331,ATLANTA NB
54656,2112439,20200331,CITIZENS ST BK
54713,0,19800331,BANCO DE PONCE-JACKSON HGTS BR
54740,1094828,19990331,BANK OF LINCOLN
54816,0,20110930,DOHA BK NY BR
54861,2585846,19990930,SECURITY FIRST BK
54946,1120754,19931231,NORWEST BK PERU
54964,0,20010331,TOKAI BK LOS ANGELES AGY
54973,3842957,20200331,AMERICAN SVG BK FSB
